,Price,Brand,Model,Edition,Year,Mileage
3215,6475000,Toyota,Vitz,F Grade,2017,19000
3216,5400000,Toyota,Vitz,F Grade,2016,38000
3217,6650000,Toyota,Vitz,F Grade,2017,10400
3218,3800000,Toyota,Vitz,F Grade,2007,117000
3219,6700000,Toyota,Vitz,F Grade,2017,21000
3220,7250000,Toyota,Vitz,F Grade,2020,5000
3221,5260000,Toyota,Vitz,F Grade,2016,25000
3222,5600000,Toyota,Vitz,F Grade,2017,37000
3223,3750000,Toyota,Vitz,F Grade,2007,137000
3224,3375000,Toyota,Vitz,F Grade,2005,108000
3225,4525000,Toyota,Vitz,F Grade,2012,81000
3226,5550000,Toyota,Vitz,F Grade,2017,26000
3227,4865000,Toyota,Vitz,F Grade,2015,80000
3228,5590000,Toyota,Vitz,F Grade,2017,65000
3229,5275000,Toyota,Vitz,F Grade,2015,29000
3230,5490000,Toyota,Vitz,F Grade,2017,39000
3231,5250000,Toyota,Vitz,F Grade,2016,40000
3232,3525000,Toyota,Vitz,F Grade,2007,98000
3233,4825000,Toyota,Vitz,F Grade,2015,54000
3234,5200000,Toyota,Vitz,F Grade,2016,45668
3235,3800000,Toyota,Vitz,F Grade,2008,10000
3236,5375000,Toyota,Vitz,F Grade,2019,67000
3237,5525000,Toyota,Vitz,F Grade,2017,59800
3238,5600000,Toyota,Vitz,F Grade,2017,34000
3239,3590000,Toyota,Vitz,F Grade,2007,130000
3240,3765000,Toyota,Vitz,F Grade,2007,89000
3241,3825000,Toyota,Vitz,F Grade,2008,93094
3242,3650000,Toyota,Vitz,F Grade,2007,149000
3243,5250000,Toyota,Vitz,F Grade,2016,29000
3244,4900000,Toyota,Vitz,F Grade,2015,49000
3245,5200000,Toyota,Vitz,F Grade,2016,62000
3246,6540000,Toyota,Vitz,F Grade,2018,10165
3247,3595000,Toyota,Vitz,F Grade,2007,102000
3248,3890000,Toyota,Vitz,F Grade,2010,102000
3249,3690000,Toyota,Vitz,F Grade,2007,151000
3250,3990000,Toyota,Vitz,F Grade,2009,128000
3251,3975000,Toyota,Vitz,F Grade,2007,96000
3252,3750000,Toyota,Vitz,F Grade,2007,72000
3253,5790000,Toyota,Vitz,F Grade,2017,3000
3254,6390000,Toyota,Vitz,F Grade,2019,28000
3255,3695000,Toyota,Vitz,F Grade,2007,76500
3256,6790000,Toyota,Vitz,F Grade,2019,20000
3257,4500000,Toyota,Vitz,F Grade,2011,67000
3258,6750000,Toyota,Vitz,F Grade,2019,12000
3259,5875000,Toyota,Vitz,F Grade,2018,31500
3260,5950000,Toyota,Vitz,F Grade,2018,26000
3261,6150000,Toyota,Vitz,F Grade,2018,62500
3262,5100000,Toyota,Vitz,F Grade,2015,50500
3263,5100000,Toyota,Vitz,F Grade,2016,53000
3264,5000000,Toyota,Vitz,F Grade,2015,74000
3265,6750000,Toyota,Vitz,F Grade,2019,12000
3266,4990000,Toyota,Vitz,F Grade,2016,81000
3267,3795000,Toyota,Vitz,F Grade,2007,87000
3268,5890000,Toyota,Vitz,F Grade,2017,28000
3269,4200000,Toyota,Vitz,F Grade,2008,86000
3270,4250000,Toyota,Vitz,F Grade,2007,79000
3271,6695000,Toyota,Vitz,F Grade,2018,6500
3272,6085000,Toyota,Vitz,F Grade,2018,38000
3273,3865000,Toyota,Vitz,F Grade,2008,89000
3274,6550000,Toyota,Vitz,F Grade,2019,23000
3275,3700000,Toyota,Vitz,F Grade,2007,173296
3276,3390000,Toyota,Vitz,F Grade,2010,100000
3277,4300000,Toyota,Vitz,F Grade,2011,71000
3278,2490000,Toyota,Vitz,F Grade,1999,170000
3279,3750000,Toyota,Vitz,F Grade,2007,115000
3280,2565000,Toyota,Vitz,F Grade,2000,151050
3281,6750000,Toyota,Vitz,F Grade,2019,20000
3282,5525000,Toyota,Vitz,F Grade,2017,19800
3283,3895000,Toyota,Vitz,F Grade,2007,79423
3284,5950000,Toyota,Vitz,F Grade,2017,25000
3285,5425000,Toyota,Vitz,F Grade,2017,43000
3286,3800000,Toyota,Vitz,F Grade,2009,95000
3287,5200000,Toyota,Vitz,F Grade,2016,47000
3288,6695000,Toyota,Vitz,F Grade,2018,11875
3289,5185000,Toyota,Vitz,F Grade,2015,86000
3290,4050000,Toyota,Vitz,F Grade,2007,90000
3291,5900000,Toyota,Vitz,F Grade,2018,17000
3292,6800000,Toyota,Vitz,F Grade,2019,11000
3293,4085000,Toyota,Vitz,F Grade,2010,124000
3294,5275000,Toyota,Vitz,F Grade,2017,32000
3295,3700000,Toyota,Vitz,F Grade,2008,129000
3296,6695000,Toyota,Vitz,F Grade,2018,67800
3297,6695000,Toyota,Vitz,F Grade,2018,6200
3298,6100000,Toyota,Vitz,F Grade,2018,26000
3299,4975000,Toyota,Vitz,F Grade,2016,44000
3300,3975000,Toyota,Vitz,F Grade,2007,86000
3301,5900000,Toyota,Vitz,F Grade,2017,12500
3302,6695000,Toyota,Vitz,F Grade,2018,8200
3303,6695000,Toyota,Vitz,F Grade,2018,8200
3304,6595000,Toyota,Vitz,F Grade,2017,11000
3305,6595000,Toyota,Vitz,F Grade,2017,9100
3306,6695000,Toyota,Vitz,F Grade,2018,6700
3307,4825000,Toyota,Vitz,F Grade,2015,45000
3308,6300000,Toyota,Vitz,F Grade,2017,12350
3309,6400000,Toyota,Vitz,F Grade,2018,30000
3310,6200000,Toyota,Vitz,F Grade,2017,16995
3311,5850000,Toyota,Vitz,F Grade,2017,16700
3312,3995000,Toyota,Vitz,F Grade,2009,80000
3313,5200000,Toyota,Vitz,F Grade,2017,52000
3314,4890000,Toyota,Vitz,F Grade,2015,47800
3315,5890000,Toyota,Vitz,F Grade,2018,42500
3316,4425000,Toyota,Vitz,F Grade,2011,76000
3317,5325000,Toyota,Vitz,F Grade,2015,22337
3318,5300000,Toyota,Vitz,F Grade,2015,21236
3319,7100000,Toyota,Vitz,F Grade,2017,21000
3320,6500000,Toyota,Vitz,F Grade,2017,17122
3321,3680000,Toyota,Vitz,F Grade,2007,91000
3322,5035000,Toyota,Vitz,F Grade,2016,65000
3323,5850000,Toyota,Vitz,F Grade,2017,8025
3324,6400000,Toyota,Vitz,F Grade,2019,13000
3325,4600000,Toyota,Vitz,F Grade,2010,34000
3326,4975000,Toyota,Vitz,F Grade,2017,36541
3327,6750000,Toyota,Vitz,F Grade,2018,18000
3328,6500000,Toyota,Vitz,F Grade,2018,11000
3329,6450000,Toyota,Vitz,F Grade,2018,1200
3330,6300000,Toyota,Vitz,F Grade,2017,15200
3331,6400000,Toyota,Vitz,F Grade,2017,16300
3332,6300000,Toyota,Vitz,F Grade,2017,18000
3333,6650000,Toyota,Vitz,F Grade,2017,11000
3334,5900000,Toyota,Vitz,F Grade,2017,43000
3335,4950000,Toyota,Vitz,F Grade,2015,49000
3336,5600000,Toyota,Vitz,F Grade,2016,42000
3337,6790000,Toyota,Vitz,F Grade,2019,10047
3338,4875000,Toyota,Vitz,F Grade,2015,65000
3339,5560000,Toyota,Vitz,F Grade,2018,56000
3340,4875000,Toyota,Vitz,F Grade,2016,60000
3341,6450000,Toyota,Vitz,F Grade,2019,17536
3342,5600000,Toyota,Vitz,F Grade,2016,62000
3343,6295000,Toyota,Vitz,F Grade,2018,31000
3344,5775000,Toyota,Vitz,F Grade,2018,5000
3345,3640000,Toyota,Vitz,F Grade,2009,112000
3346,3600000,Toyota,Vitz,F Grade,2008,103000
3347,6590000,Toyota,Vitz,F Grade,2018,23000
3348,7100000,Toyota,Vitz,F Grade,2019,7000
3349,6090000,Toyota,Vitz,F Grade,2019,27000
3350,5500000,Toyota,Vitz,F Grade,2017,43000
3351,2800000,Toyota,Vitz,F Grade,1999,210273
3352,5000000,Toyota,Vitz,F Grade,2015,74000
3353,3700000,Toyota,Vitz,F Grade,2007,110000
3354,5800000,Toyota,Vitz,F Grade,2017,8000
3355,4990000,Toyota,Vitz,F Grade,2016,81000
3356,4875000,Toyota,Vitz,F Grade,2019,53000
3357,3490000,Toyota,Vitz,F Grade,2005,111450
3358,4250000,Toyota,Vitz,F Grade,2008,53000
3359,5400000,Toyota,Vitz,F Grade,2015,54135
3360,5950000,Toyota,Vitz,F Grade,2017,61000
3361,2595000,Toyota,Vitz,F Grade,1999,135000
3362,2895000,Toyota,Vitz,F Grade,2002,141000
3363,5490000,Toyota,Vitz,F Grade,2015,46000
3364,5075000,Toyota,Vitz,F Grade,2013,74000
3365,4000000,Toyota,Vitz,F Grade,2007,114000
3366,6150000,Toyota,Vitz,F Grade,2017,34000
3367,3790000,Toyota,Vitz,F Grade,2007,97598
3368,5475000,Toyota,Vitz,F Grade,2016,53000
3369,5775000,Toyota,Vitz,F Grade,2016,50000
3370,4000000,Toyota,Vitz,F Grade,2008,115000
3371,6790000,Toyota,Vitz,F Grade,2018,27000
3372,3990000,Toyota,Vitz,F Grade,2007,122552
3373,4090000,Toyota,Vitz,F Grade,2008,103017
3374,3990000,Toyota,Vitz,F Grade,2007,100738
3375,4100000,Toyota,Vitz,F Grade,2008,117890
3376,6950000,Toyota,Vitz,F Grade,2018,44860
3377,5850000,Toyota,Vitz,F Grade,2016,81000
3378,4250000,Toyota,Vitz,F Grade,2009,81311
3379,3280000,Toyota,Vitz,F Grade,2004,126000
3380,5395000,Toyota,Vitz,F Grade,2015,54000
3381,6650000,Toyota,Vitz,F Grade,2017,43000
3382,6390000,Toyota,Vitz,F Grade,2017,21000
3383,3500000,Toyota,Vitz,F Grade,2005,87000
3384,5948000,Toyota,Vitz,F Grade,2017,49800
3385,5825000,Toyota,Vitz,F Grade,2016,47000
3386,2750000,Toyota,Vitz,F Grade,2000,144000
3387,4200000,Toyota,Vitz,F Grade,2010,73000
3388,4100000,Toyota,Vitz,F Grade,2008,75000
3389,6595000,Toyota,Vitz,F Grade,2017,52000
3390,5375000,Toyota,Vitz,F Grade,2015,74557
3391,3995000,Toyota,Vitz,F Grade,2007,136481
3392,4975000,Toyota,Vitz,F Grade,2013,38890
3393,5490000,Toyota,Vitz,F Grade,2015,41000
3394,4400000,Toyota,Vitz,F Grade,2008,130000
3395,3450000,Toyota,Vitz,F Grade,2005,104000
3396,6425000,Toyota,Vitz,F Grade,2019,31000
3397,4290000,Toyota,Vitz,F Grade,2007,104534
3398,4250000,Toyota,Vitz,F Grade,2007,150000
3399,6690000,Toyota,Vitz,F Grade,2017,28000
3400,3875000,Toyota,Vitz,F Grade,2007,143000
3401,5475000,Toyota,Vitz,F Grade,2015,40000
3402,4550000,Toyota,Vitz,F Grade,2011,68000
3403,5500000,Toyota,Vitz,F Grade,2016,34000
3404,6050000,Toyota,Vitz,F Grade,2017,41000
3405,5850000,Toyota,Vitz,F Grade,2016,37000
3406,3650000,Toyota,Vitz,F Grade,2005,130000
3407,7150000,Toyota,Vitz,F Grade,2019,38100
3408,6280000,Toyota,Vitz,F Grade,2017,47000
3409,3950000,Toyota,Vitz,F Grade,2008,94000
3410,5800000,Toyota,Vitz,F Grade,2016,69000
3411,4300000,Toyota,Vitz,F Grade,2010,119000
3412,7150000,Toyota,Vitz,F Grade,2019,13000
3413,3900000,Toyota,Vitz,F Grade,2007,115000
3414,3900000,Toyota,Vitz,F Grade,2007,129000
3415,5750000,Toyota,Vitz,F Grade,2017,33000
3416,5675000,Toyota,Vitz,F Grade,2016,74100
3417,4500000,Toyota,Vitz,F Grade,2011,120000
3418,4000000,Toyota,Vitz,F Grade,2009,161000
3419,3960000,Toyota,Vitz,F Grade,2007,84000
3420,5400000,Toyota,Vitz,F Grade,2016,59000
3421,5550000,Toyota,Vitz,F Grade,2016,42000
3422,3990000,Toyota,Vitz,F Grade,2007,85000
3423,2800000,Toyota,Vitz,F Grade,2002,124000
3424,4050000,Toyota,Vitz,F Grade,2008,53000
3425,5600000,Toyota,Vitz,F Grade,2016,37000
3426,3150000,Toyota,Vitz,F Grade,2003,92000
3427,5475000,Toyota,Vitz,F Grade,2016,52077
3428,4175000,Toyota,Vitz,F Grade,2008,116000
3429,6650000,Toyota,Vitz,F Grade,2018,31000
3430,3175000,Toyota,Vitz,F Grade,2003,115000
3431,6100000,Toyota,Vitz,F Grade,2017,46000
3432,5490000,Toyota,Vitz,F Grade,2016,65000
3433,5290000,Toyota,Vitz,F Grade,2014,46121
3434,5700000,Toyota,Vitz,F Grade,2016,48935
3435,3900000,Toyota,Vitz,F Grade,2007,94000
3436,4000000,Toyota,Vitz,F Grade,2009,130000
3437,6750000,Toyota,Vitz,F Grade,2019,11500
3438,3820000,Toyota,Vitz,F Grade,2008,130000
3439,3650000,Toyota,Vitz,F Grade,2007,174000
3440,2525000,Toyota,Vitz,F Grade,1999,220000
3441,6600000,Toyota,Vitz,F Grade,2019,27690
3442,5650000,Toyota,Vitz,F Grade,2016,38000
3443,5875000,Toyota,Vitz,F Grade,2015,29000
3444,3765000,Toyota,Vitz,F Grade,2007,89000
3445,3570000,Toyota,Vitz,F Grade,2005,98000
3446,6390000,Toyota,Vitz,F Grade,2019,59000
3447,7295000,Toyota,Vitz,F Grade,2017,14000
3448,7495000,Toyota,Vitz,F Grade,2018,6500
3449,3865000,Toyota,Vitz,F Grade,2008,89000
3450,3390000,Toyota,Vitz,F Grade,2010,100000
3451,5525000,Toyota,Vitz,F Grade,2017,19800
3452,7495000,Toyota,Vitz,F Grade,2018,11875
3453,5250000,Toyota,Vitz,F Grade,2017,32000
3454,7495000,Toyota,Vitz,F Grade,2018,67800
3455,7495000,Toyota,Vitz,F Grade,2018,6200
3456,6500000,Toyota,Vitz,F Grade,2018,26000
3457,7495000,Toyota,Vitz,F Grade,2018,8200
3458,7495000,Toyota,Vitz,F Grade,2018,8200
3459,7295000,Toyota,Vitz,F Grade,2017,11000
3460,7295000,Toyota,Vitz,F Grade,2017,9100
3461,7295000,Toyota,Vitz,F Grade,2018,6700
3462,6450000,Toyota,Vitz,F Grade,2016,48000
3463,7200000,Toyota,Vitz,F Grade,2017,35000
3464,6990000,Toyota,Vitz,F Grade,2016,59000
3465,8075000,Toyota,Vitz,F Grade,2018,30200
3466,9000000,Toyota,Vitz,F Grade,2019,4000
3467,4575000,Toyota,Vitz,F Grade,2010,86000
3468,6690000,Toyota,Vitz,F Grade,2016,34000
3469,4325000,Toyota,Vitz,F Grade,2008,95000
3470,7625000,Toyota,Vitz,F Grade,2018,55000
3471,4295000,Toyota,Vitz,F Grade,2007,129000
3472,4490000,Toyota,Vitz,F Grade,2009,109500
3473,6825000,Toyota,Vitz,F Grade,2017,66000
3474,4925000,Toyota,Vitz,F Grade,2010,82000
3475,7890000,Toyota,Vitz,F Grade,2018,38000
3476,5500000,Toyota,Vitz,F Grade,2010,98000
3477,8284000,Toyota,Vitz,F Grade,2019,22500
3478,7890000,Toyota,Vitz,F Grade,2018,38000
3479,4725000,Toyota,Vitz,F Grade,2011,98600
3480,7135000,Toyota,Vitz,F Grade,2017,39000
3481,8200000,Toyota,Vitz,F Grade,2018,25535
3482,3265000,Toyota,Vitz,F Grade,2002,142600
3483,8150000,Toyota,Vitz,F Grade,2018,14000
3484,3890000,Toyota,Vitz,F Grade,2007,132800
3485,7890000,Toyota,Vitz,F Grade,2018,26000
3486,4350000,Toyota,Vitz,F Grade,2007,130000
3487,7350000,Toyota,Vitz,F Grade,2018,26000
3488,4690000,Toyota,Vitz,F Grade,2007,153000
3489,2875000,Toyota,Vitz,F Grade,2002,130000
3490,6495000,Toyota,Vitz,F Grade,2016,42000
3491,4350000,Toyota,Vitz,F Grade,2007,96000
3492,6375000,Toyota,Vitz,F Grade,2015,40000
3493,4130000,Toyota,Vitz,F Grade,2007,67098
3494,4290000,Toyota,Vitz,F Grade,2008,85379
3495,4490000,Toyota,Vitz,F Grade,2009,93000
3496,6400000,Toyota,Vitz,F Grade,2016,16500
3497,4550000,Toyota,Vitz,F Grade,2010,105000
3498,4190000,Toyota,Vitz,F Grade,2008,102145
3499,4125000,Toyota,Vitz,F Grade,2007,96818
3500,8495000,Toyota,Vitz,F Grade,2018,6780
3501,7000000,Toyota,Vitz,F Grade,2017,34000
3502,7000000,Toyota,Vitz,F Grade,2018,52500
3503,8495000,Toyota,Vitz,F Grade,2018,6200
3504,4850000,Toyota,Vitz,F Grade,2010,95098
3505,3895000,Toyota,Vitz,F Grade,2006,79000
3506,3200000,Toyota,Vitz,F Grade,2000,120000
3507,4100000,Toyota,Vitz,F Grade,2007,124000
3508,4950000,Toyota,Vitz,F Grade,2012,80000
3509,6700000,Toyota,Vitz,F Grade,2018,31000
3510,7290000,Toyota,Vitz,F Grade,2017,39000
3511,6850000,Toyota,Vitz,F Grade,2017,44000
3512,7300000,Toyota,Vitz,F Grade,2017,20000
3513,3990000,Toyota,Vitz,F Grade,2006,93952
3514,8495000,Toyota,Vitz,F Grade,2018,8200
3515,8495000,Toyota,Vitz,F Grade,2018,8200
3516,8395000,Toyota,Vitz,F Grade,2017,11000
3517,8395000,Toyota,Vitz,F Grade,2017,9100
3518,8495000,Toyota,Vitz,F Grade,2018,6700
3519,6250000,Toyota,Vitz,F Grade,2017,61000
3520,6375000,Toyota,Vitz,F Grade,2016,81000
3521,7590000,Toyota,Vitz,F Grade,2017,28000
3522,7500000,Toyota,Vitz,F Grade,2017,18000
3523,7300000,Toyota,Vitz,F Grade,2017,17200
3524,7250000,Toyota,Vitz,F Grade,2017,16700
3525,2595000,Toyota,Vitz,F Grade,1999,135000
3526,7300000,Toyota,Vitz,F Grade,2017,17122
3527,7550000,Toyota,Vitz,F Grade,2017,22000
3528,7550000,Toyota,Vitz,F Grade,2018,8900
3529,7500000,Toyota,Vitz,F Grade,2018,1200
3530,7550000,Toyota,Vitz,F Grade,2017,15200
3531,7550000,Toyota,Vitz,F Grade,2017,16300
3532,7550000,Toyota,Vitz,F Grade,2017,18000
3533,7950000,Toyota,Vitz,F Grade,2018,31000
3534,7300000,Toyota,Vitz,F Grade,2017,11000
3535,7300000,Toyota,Vitz,F Grade,2017,13000
3536,3900000,Toyota,Vitz,F Grade,2007,94000
3537,7950000,Toyota,Vitz,F Grade,2019,11500
3538,7250000,Toyota,Vitz,F Grade,2017,16782
3539,3775000,Toyota,Vitz,F Grade,2007,140000
3540,4795000,Toyota,Vitz,F Grade,2010,87000
3541,7550000,Toyota,Vitz,F Grade,2017,21000
3542,4790000,Toyota,Vitz,F Grade,2007,108000
3543,6950000,Toyota,Vitz,F Grade,2017,3000
3544,8495000,Toyota,Vitz,F Grade,2018,6500
3545,8395000,Toyota,Vitz,F Grade,2017,14000
3546,8495000,Toyota,Vitz,F Grade,2018,11875
3547,8975000,Toyota,Vitz,F Grade,2018,20000
3548,8050000,Toyota,Vitz,F Grade,2017,32000
3549,8225000,Toyota,Vitz,F Grade,2018,41000
3550,8550000,Toyota,Vitz,F Grade,2018,43000
3551,6900000,Toyota,Vitz,F Grade,2016,38000
3552,4650000,Toyota,Vitz,F Grade,2007,98870
3553,6000000,Toyota,Vitz,F Grade,2008,123000
3554,7490000,Toyota,Vitz,F Grade,2015,80000
3555,8600000,Toyota,Vitz,F Grade,2017,63513
3556,8500000,Toyota,Vitz,F Grade,2018,25535
3557,8825000,Toyota,Vitz,F Grade,2018,33723
3558,8690000,Toyota,Vitz,F Grade,2018,15774
3559,8690000,Toyota,Vitz,F Grade,2018,34000
3560,4550000,Toyota,Vitz,F Grade,2005,133000
3561,8000000,Toyota,Vitz,F Grade,2017,38000
3562,7790000,Toyota,Vitz,F Grade,2017,82000
3563,7650000,Toyota,Vitz,F Grade,2016,45000
3564,7200000,Toyota,Vitz,F Grade,2016,43000
3565,7850000,Toyota,Vitz,F Grade,2017,44000
3566,8650000,Toyota,Vitz,F Grade,2018,23600
3567,6500000,Toyota,Vitz,F Grade,2010,75000
3568,7290000,Toyota,Vitz,F Grade,2016,47000
3569,7600000,Toyota,Vitz,F Grade,2016,48000
3570,7990000,Toyota,Vitz,F Grade,2017,22000
3571,7850000,Toyota,Vitz,F Grade,2017,36000
3572,4500000,Toyota,Vitz,F Grade,2005,98000
3573,6885000,Toyota,Vitz,F Grade,2015,40600
3574,9100000,Toyota,Vitz,F Grade,2019,20400
3575,7500000,Toyota,Vitz,F Grade,2016,46300
3576,8250000,Toyota,Vitz,F Grade,2017,26000
3577,9800000,Toyota,Vitz,F Grade,2019,29000
3578,5550000,Toyota,Vitz,F Grade,2011,116000
3579,8650000,Toyota,Vitz,F Grade,2018,41700
3580,8200000,Toyota,Vitz,F Grade,2017,28000
3581,8000000,Toyota,Vitz,F Grade,2017,49400
3582,7600000,Toyota,Vitz,F Grade,2017,33000
3583,7150000,Toyota,Vitz,F Grade,2015,47000
3584,7950000,Toyota,Vitz,F Grade,2017,20000
3585,8640000,Toyota,Vitz,F Grade,2016,68000
3586,8650000,Toyota,Vitz,F Grade,2018,51000
3587,7300000,Toyota,Vitz,F Grade,2015,37720
3588,7650000,Toyota,Vitz,F Grade,2017,28000
3589,9250000,Toyota,Vitz,F Grade,2018,38000
3590,8990000,Toyota,Vitz,F Grade,2019,8944
3591,7200000,Toyota,Vitz,F Grade,2015,39000
3592,6800000,Toyota,Vitz,F Grade,2016,60500
3593,7300000,Toyota,Vitz,F Grade,2015,39134
3594,7490000,Toyota,Vitz,F Grade,2015,40100
3595,9590000,Toyota,Vitz,F Grade,2019,28000
3596,6990000,Toyota,Vitz,F Grade,2015,56000
3597,7200000,Toyota,Vitz,F Grade,2015,37000
3598,8850000,Toyota,Vitz,F Grade,2018,17000
3599,9875000,Toyota,Vitz,F Grade,2019,15534
3600,8300000,Toyota,Vitz,F Grade,2015,61500
3601,7150000,Toyota,Vitz,F Grade,2016,42000
3602,5375000,Toyota,Vitz,F Grade,2008,74000
3603,9250000,Toyota,Vitz,F Grade,2017,27000
3604,7350000,Toyota,Vitz,F Grade,2015,92000
3605,8900000,Toyota,Vitz,F Grade,2018,5864
3606,8275000,Toyota,Vitz,F Grade,2017,8000
3607,8190000,Toyota,Vitz,F Grade,2017,24600
3608,8450000,Toyota,Vitz,F Grade,2017,54000
3609,6890000,Toyota,Vitz,F Grade,2014,23825
3610,5200000,Toyota,Vitz,F Grade,2008,95000
3611,6700000,Toyota,Vitz,F Grade,2015,56585
3612,8400000,Toyota,Vitz,F Grade,2018,37000
3613,6050000,Toyota,Vitz,F Grade,2009,103000
3614,7850000,Toyota,Vitz,F Grade,2016,41000
3615,9600000,Toyota,Vitz,F Grade,2019,7633
3616,7000000,Toyota,Vitz,F Grade,2016,64000
3617,10035000,Toyota,Vitz,F Grade,2017,74000
3618,7800000,Toyota,Vitz,F Grade,2015,57000
3619,8650000,Toyota,Vitz,F Grade,2018,40000
3620,9800000,Toyota,Vitz,F Grade,2018,5800
3621,9850000,Toyota,Vitz,F Grade,2019,33000
3622,9990000,Toyota,Vitz,F Grade,2017,52000
3623,8900000,Toyota,Vitz,F Grade,2018,9750
3624,7700000,Toyota,Vitz,F Grade,2017,77400
3625,7875000,Toyota,Vitz,F Grade,2017,29000
3626,8790000,Toyota,Vitz,F Grade,2018,31900
3627,5175000,Toyota,Vitz,F Grade,2008,95000
3628,8850000,Toyota,Vitz,F Grade,2018,32000
3629,6600000,Toyota,Vitz,F Grade,2015,77000
3630,8000000,Toyota,Vitz,F Grade,2015,58000
3631,8855000,Toyota,Vitz,F Grade,2018,27000
3632,6000000,Toyota,Vitz,F Grade,2008,130000
3633,8950000,Toyota,Vitz,F Grade,2015,60000
3634,8750000,Toyota,Vitz,F Grade,2018,23000
3635,7500000,Toyota,Vitz,F Grade,2016,36000
3636,4850000,Toyota,Vitz,F Grade,2007,97000
3637,5150000,Toyota,Vitz,F Grade,2008,82000
3638,6950000,Toyota,Vitz,F Grade,2016,59800
3639,8250000,Toyota,Vitz,F Grade,2017,30000
3640,6975000,Toyota,Vitz,F Grade,2016,54800
3641,5675000,Toyota,Vitz,F Grade,2008,85000
3642,9000000,Toyota,Vitz,F Grade,2018,29650
3643,8090000,Toyota,Vitz,F Grade,2017,35000
3644,7500000,Toyota,Vitz,F Grade,2017,34000
3645,6685000,Toyota,Vitz,F Grade,2015,51000
3646,9300000,Toyota,Vitz,F Grade,2019,13599
3647,5250000,Toyota,Vitz,F Grade,2008,90000
3648,5675000,Toyota,Vitz,F Grade,2010,82500
3649,8600000,Toyota,Vitz,F Grade,2017,13000
3650,5250000,Toyota,Vitz,F Grade,2009,100000
3651,5150000,Toyota,Vitz,F Grade,2008,105000
3652,6885000,Toyota,Vitz,F Grade,2016,54000
3653,7825000,Toyota,Vitz,F Grade,2018,55200
3654,9500000,Toyota,Vitz,F Grade,2019,13000
3655,5050000,Toyota,Vitz,F Grade,2010,112000
3656,7690000,Toyota,Vitz,F Grade,2017,35092
3657,9900000,Toyota,Vitz,F Grade,2019,4000
3658,5525000,Toyota,Vitz,F Grade,2007,153000
3659,4275000,Toyota,Vitz,F Grade,2007,67098
3660,4350000,Toyota,Vitz,F Grade,2008,85379
3661,4325000,Toyota,Vitz,F Grade,2008,102145
3662,4250000,Toyota,Vitz,F Grade,2007,96818
3663,8200000,Toyota,Vitz,F Grade,2017,34000
3664,9495000,Toyota,Vitz,F Grade,2018,6200
3665,3200000,Toyota,Vitz,F Grade,2000,120000
3666,7450000,Toyota,Vitz,F Grade,2017,44000
3667,9495000,Toyota,Vitz,F Grade,2018,8200
3668,9495000,Toyota,Vitz,F Grade,2018,8200
3669,9350000,Toyota,Vitz,F Grade,2017,11000
3670,9350000,Toyota,Vitz,F Grade,2017,9100
3671,9495000,Toyota,Vitz,F Grade,2018,6700
3672,4350000,Toyota,Vitz,F Grade,2008,103017
3673,7200000,Toyota,Vitz,F Grade,2016,81000
3674,2595000,Toyota,Vitz,F Grade,1999,135000
3675,3450000,Toyota,Vitz,F Grade,2003,92000
3676,6125000,Toyota,Vitz,F Grade,2019,23000
3677,3875000,Toyota,Vitz,F Grade,2007,106000
3678,4800000,Toyota,Vitz,F Grade,2016,90000
3679,5365000,Toyota,Vitz,F Grade,2017,8000
3680,6700000,Toyota,Vitz,F Grade,2019,32000
3681,2640000,Toyota,Vitz,F Grade,2003,108500
3682,5275000,Toyota,Vitz,F Grade,2017,28500
3683,4875000,Toyota,Vitz,F Grade,2016,30000
3684,5090000,Toyota,Vitz,F Grade,2017,32000
3685,4875000,Toyota,Vitz,F Grade,2016,48000
3686,3875000,Toyota,Vitz,F Grade,2008,98000
3687,5225000,Toyota,Vitz,F Grade,2017,35000
3688,4395000,Toyota,Vitz,F Grade,2011,85000
3689,4800000,Toyota,Vitz,F Grade,2016,80000
3690,5200000,Toyota,Vitz,F Grade,2017,58000
3691,5100000,Toyota,Vitz,F Grade,2017,26000
3692,4675000,Toyota,Vitz,F Grade,2015,44000
3693,5900000,Toyota,Vitz,F Grade,2018,9000
3694,6100000,Toyota,Vitz,F Grade,2019,16000
3695,3465000,Toyota,Vitz,F Grade,2007,110000
3696,4850000,Toyota,Vitz,F Grade,2016,15700
3697,3650000,Toyota,Vitz,F Grade,2009,96000
3698,4775000,Toyota,Vitz,F Grade,2015,17552
3699,3330000,Toyota,Vitz,F Grade,2007,160000
3700,4775000,Toyota,Vitz,F Grade,2016,54000
3701,5590000,Toyota,Vitz,F Grade,2018,23000
3702,5490000,Toyota,Vitz,F Grade,2017,16000
3703,3485000,Toyota,Vitz,F Grade,2007,147600
3704,4775000,Toyota,Vitz,F Grade,2016,62920
3705,3390000,Toyota,Vitz,F Grade,2007,120000
3706,3850000,Toyota,Vitz,F Grade,2011,80000
3707,4675000,Toyota,Vitz,F Grade,2015,55000
3708,5750000,Toyota,Vitz,F Grade,2018,6000
3709,4595000,Toyota,Vitz,F Grade,2015,45000
3710,4675000,Toyota,Vitz,F Grade,2015,50000
3711,5175000,Toyota,Vitz,F Grade,2017,25000
3712,5550000,Toyota,Vitz,F Grade,2017,3200
3713,3500000,Toyota,Vitz,F Grade,2007,110000
